DateTime,AddedIPs,RemovedIPs
1518547202,256,256
1518549333,256,256
1518550324,28,29
1518552248,0,1
1518552301,1,0
1518560166,256,256
1518563733,256,256
1518568211,256,256
1518569770,256,256
1518570302,0,1
1518571202,1,0
1518575768,256,256
1518586090,42,25
1518590621,256,256
1518599753,22,54
1518602409,0,1
1518607810,0,1
1518613208,3584,15872
1518614143,0,3
1518615907,0,1
1518619802,0,1
1518627125,0,1
1518627302,1,0
1518636302,0,1
1518636968,1,0
1518637010,1792,1792
1518639326,256,256
1518641125,256,256
1518646808,288,302
1518651367,9,7
1518654002,24,19
1518654609,157696,0
1518655507,256,256
1518660940,256,256
1518666002,30,7
1518668402,5,27
1518671107,0,1
1518671764,1,0
1518677137,512,512
1518686110,0,1
1518690243,1,0
1518693604,19,36
1518696946,12,23
1518699612,3328,14336
1518700089,1,1
1518700802,21,9
1518702308,0,1
1518704107,23,6
1518705198,0,1
1518705848,1,0
1518707769,20,11
1518710409,0,1
1518710701,0,65536
1518711609,8,9
1518714902,5,9
1518717624,4,3
1518720006,13312,0
1518722167,512,512
1518722702,10,10
1518724565,2048,2048
1518725706,23,13
1518725723,256,256
1518727506,0,1
1518732930,256,256
1518737410,22,11
1518738002,256,256
1518740402,0,1
1518741602,256,256
1518742202,1,0
1518744002,39,36
1518745210,256,256
1518748213,256,256
1518750938,256,256
1518755702,19,19
1518757502,0,1
1518758131,1,1
1518764416,0,1
1518765328,0,2
1518766327,1,1
1518772539,256,256
1518774334,256,256
1518776138,256,256
1518777934,256,257
1518784210,0,1
1518786020,1280,47616
1518789607,0,1
1518802565,1792,1792
1518804061,256,256
1518804902,0,1
1518805973,1,0
1518806648,26,58
1518808802,257,256
1518812130,512,513
1518812646,1,0
1518817508,256,256
1518823202,1,1
1518826804,41,27
1518827102,1,1
1518828002,512,512
1518828902,0,1024
1518830138,28,8
1518831908,256,256
1518834002,11,11
1518837602,1,0
1518840939,0,2
1518848409,0,2
1518850324,256,256
1518858934,284,325
1518859928,0,1
1518862802,13,14
1518867906,0,3
1518868502,1,0
1518872102,2048,21504
1518882491,60,15
1518885302,2048,2048
1518887726,0,1
1518891322,256,256
1518895810,0,1
1518896405,1,0
1518896708,0,3
1518898527,9,18
1518906613,12,17
1518907202,256,256
1518909602,22,16
1518912248,0,1
1518912908,0,1
1518913502,277,261
1518915301,256,256
1518916802,18,11
1518920165,266,263
1518923735,4,42
1518927329,24,5
1518929129,256,256
1518930929,7,22
1518934502,2,9
1518938702,269,265
1518941737,11,25
1518943537,1,1
1518945602,16,9
1518946502,1,0
1518948907,0,1
1518949502,256,256
1518950165,24,4
1518951002,0,1
1518952535,14,7
1518956132,8,6
1518958501,3584,10752
1518960010,3,9
1518961201,0,1
1518961930,1,0
1518963850,7,18
1518967686,16,16
1518968708,0,1
1518970537,25,7
1518971702,1536,1792
1518972322,256,256
1518974108,5,4
1518977604,5,3
1518978610,0,6
1518979802,256,256
1518981330,262,265
1518984964,3,51
1518988805,275,262
1518992132,39,8
1518993902,1,0
1518996002,3,6
1518997210,1,0
1518999309,29,3
1519003202,8,7
1519004889,256,256
1519006808,4,60
1519007408,0,1
1519010015,14,34
1519013706,15,7
1519017602,19,6
1519020902,21,13
1519022732,256,256
1519024509,9,11
1519024802,256,256
1519028148,17,7
1519031768,276,260
1519035335,6,3
1519037765,0,1
1519039202,6,2
1519042502,4,11
1519043766,0,1
1519044902,89088,0
1519046138,1,0
1519046402,9,28
1519047846,256,256
1519049769,275,259
1519051690,256,257
1519053608,8,13
1519055702,256,256
1519056934,6,7
1519057810,2048,2048
1519060524,4,8
1519064020,13,10
1519064126,256,256
1519067702,9,21
1519067729,256,256
1519068608,2,0
1519069448,0,1
1519071366,19,5
1519074731,256,256
1519074924,8,2
1519076649,256,256
1519078812,1,10
1519082106,5,19
1519082402,256,257
1519082885,1,0
1519085727,40,12
1519086964,3,2
1519088887,256,16384
1519089335,271,260
1519092929,259,258
1519096568,5,14
1519100645,5,9
1519101907,0,2
1519103736,3,30
1519105802,0,2
1519108329,8,31
1519109108,1,0
1519109702,256,256
1519110907,8,12
1519114507,23,24
1519118136,2,5
1519118702,0,1
1519119001,1,0
1519122001,46,7
1519124420,1,0
1519125848,17,3
