DateTime,Entries,UniqueIPs
1518757843,3446,3446
1518758765,3445,3445
1518759770,3415,3415
1518761079,3411,3411
1518761671,3418,3418
1518762670,3391,3391
1518763549,3390,3390
1518765291,3387,3387
1518766966,3370,3370
1518768511,3377,3377
1518769863,3340,3340
1518770741,3321,3321
1518771566,3306,3306
1518772552,3308,3308
1518774502,3305,3305
1518775471,3304,3304
1518776453,3277,3277
1518777347,3267,3267
1518779006,3257,3257
1518780051,3265,3265
1518781230,3256,3256
1518783043,3240,3240
1518784961,3216,3216
1518786008,3194,3194
1518786946,3205,3205
1518787864,3167,3167
1518788557,3167,3167
1518790233,3165,3165
1518791694,3160,3160
1518792629,3173,3173
1518793734,3131,3131
1518795067,3087,3087
1518795939,3098,3098
1518797193,3065,3065
1518798048,3071,3071
1518799363,3027,3027
1518800165,3034,3034
1518801050,3018,3018
1518801881,3027,3027
1518802852,2977,2977
1518803694,2983,2983
1518804644,2979,2979
1518806550,2963,2963
1518808478,2927,2927
1518809712,2891,2891
1518810204,2896,2896
1518811003,2863,2863
1518811852,2879,2879
1518813355,2824,2824
1518814242,2824,2824
1518815329,2792,2792
1518817253,2737,2737
1518817350,2736,2736
1518819269,2724,2724
1518820552,2716,2716
1518822589,2697,2697
1518823713,2714,2714
1518824742,2697,2697
1518826253,2697,2697
1518826472,2701,2701
1518827453,2682,2682
1518828154,2696,2696
1518830092,2677,2677
1518831010,2630,2630
1518831954,2627,2627
1518833466,2628,2628
1518834653,2572,2572
1518835371,2588,2588
1518837048,2567,2567
1518838103,2583,2583
1518839194,2542,2542
1518840877,2548,2548
1518842462,2564,2564
1518844248,2541,2541
1518845309,2550,2550
1518846355,2505,2505
1518848075,2510,2510
1518848919,2521,2521
1518849941,2502,2502
1518851441,2489,2489
1518852514,2499,2499
1518853348,2491,2491
1518854352,2481,2481
1518855349,2495,2495
1518856122,2505,2505
1518857153,2493,2493
1518858356,2485,2485
1518859196,2504,2504
1518860454,2497,2497
1518861846,2476,2476
1518862763,2498,2498
1518864941,2503,2503
1518865842,2498,2498
1518867751,2491,2491
1518869748,2494,2494
1518870520,2510,2510
1518871349,2468,2468
1518873047,2462,2462
1518874951,2453,2453
1518876882,2440,2440
1518878935,2425,2425
1518882159,2396,2396
1518883851,2405,2405
1518885050,2380,2380
1518885939,2382,2382
1518888048,2382,2382
1518889242,2355,2355
1518891046,2362,2362
1518892072,2369,2369
1518893057,2329,2329
1518894642,2326,2326
1518896450,2294,2294
1518897403,2305,2305
1518898248,2302,2302
1518899318,2311,2311
1518900359,2271,2271
1518901750,2289,2289
1518903054,2274,2274
1518903758,2279,2279
1518905482,2272,2272
1518906509,2293,2293
1518907538,2277,2277
1518909284,2273,2273
1518910112,2284,2284
1518911152,2260,2260
1518913253,2292,2292
1518914552,2275,2275
1518916471,2290,2290
1518917455,2284,2284
1518918172,2302,2302
1518919008,2321,2321
1518919846,2334,2334
1518920739,2340,2340
1518921773,2326,2326
1518923671,2356,2356
1518925252,2340,2340
1518926197,2335,2335
1518927385,2359,2359
1518928445,2356,2356
1518929442,2367,2367
1518930642,2360,2360
1518931723,2375,2375
1518932565,2366,2366
1518934475,2379,2379
1518935639,2367,2367
1518937853,2369,2369
1518938920,2368,2368
1518939942,2355,2355
1518941444,2363,2363
1518943373,2365,2365
1518944465,2369,2369
1518945289,2385,2385
1518947743,2408,2408
1518948657,2413,2413
1518949743,2443,2443
1518950742,2456,2456
1518951594,2465,2465
1518952423,2477,2477
1518953520,2485,2485
1518954169,2477,2477
1518955030,2481,2481
1518956072,2499,2499
1518957385,2503,2503
1518958648,2527,2527
1518959770,2522,2522
1518960645,2507,2507
1518961537,2507,2507
1518963047,2519,2519
1518964967,2527,2527
1518966879,2547,2547
1518968447,2563,2563
1518970269,2561,2561
1518972208,2552,2552
1518973847,2558,2558
1518975751,2566,2566
1518977457,2571,2571
1518978520,2589,2589
1518979354,2591,2591
1518981044,2602,2602
1518982949,2608,2608
1518984647,2619,2619
1518986130,2616,2616
1518988041,2624,2624
1518989197,2646,2646
1518990247,2630,2630
1518992148,2637,2637
1518993758,2634,2634
1518995454,2629,2629
1518997244,2633,2633
1518998208,2620,2620
1518999044,2631,2631
1519000955,2654,2654
1519002671,2648,2648
1519003872,2651,2651
1519004575,2655,2655
1519005429,2642,2642
1519006472,2653,2653
1519007460,2645,2645
1519008345,2648,2648
1519009661,2647,2647
1519010930,2670,2670
1519011944,2647,2647
1519013245,2640,2640
1519013676,2644,2644
1519015361,2647,2647
1519016469,2644,2644
1519017337,2650,2650
1519018114,2653,2653
1519019146,2638,2638
1519020647,2628,2628
1519022559,2626,2626
1519024251,2640,2640
1519025689,2652,2652
1519026555,2660,2660
1519027851,2647,2647
1519029769,2636,2636
1519031465,2644,2644
1519032631,2633,2633
1519033455,2643,2643
1519035055,2666,2666
1519038359,2675,2675
1519039246,2690,2690
1519040121,2679,2679
1519041053,2700,2700
1519042260,2699,2699
1519043419,2702,2702
1519044332,2708,2708
1519046070,2726,2726
1519047068,2729,2729
1519047768,2730,2730
1519049670,2754,2754
1519050520,2774,2774
1519051362,2774,2774
1519052592,2756,2756
1519053652,2812,2812
1519054109,2816,2816
1519054950,2803,2803
1519056641,2812,2812
1519057870,2807,2807
1519058567,2813,2813
1519060241,2831,2831
1519062046,2848,2848
1519063845,2857,2857
1519065757,2858,2858
1519066742,2828,2828
1519067745,2818,2818
1519068520,2829,2829
1519069746,2818,2818
1519071052,2811,2811
1519072960,2808,2808
1519074652,2826,2826
1519075669,2840,2840
1519076563,2843,2843
1519077885,2853,2853
1519078850,2870,2870
1519079319,2887,2887
1519080149,2867,2867
1519081295,2872,2872
1519082073,2878,2878
1519083757,2852,2852
1519085466,2862,2862
1519086513,2880,2880
1519087371,2866,2866
1519089048,2844,2844
1519090275,2837,2837
1519091145,2850,2850
1519092268,2841,2841
1519093256,2849,2849
1519094235,2817,2817
1519095404,2816,2816
1519096252,2814,2814
1519097133,2823,2823
1519098055,2805,2805
1519098931,2808,2808
1519100071,2792,2792
1519101066,2797,2797
1519101762,2784,2784
1519102791,2781,2781
1519103781,2790,2790
1519104698,2763,2763
1519105351,2760,2760
1519107048,2759,2759
1519108088,2775,2775
1519108953,2756,2756
1519110280,2750,2750
1519111214,2757,2757
1519112450,2746,2746
1519113389,2725,2725
1519114252,2739,2739
1519116151,2731,2731
1519117182,2728,2728
1519118149,2734,2734
1519118910,2751,2751
1519119862,2711,2711
1519121149,2718,2718
1519121971,2731,2731
1519122949,2704,2704
1519124488,2705,2705
1519125732,2730,2730
